421383	896
432132	2
99330	58
144902	154
330241	251
17925	438
35339	187
396808	212
52750	15
408072	280
396809	87
260626	30
396823	43
24082	1211
476693	128
252432	9
443410	1422
397842	81
259093	865
407056	15
256532	46
334876	13
4121	164
28698	10
298520	43
329252	41
111653	257
217126	82
329248	61
372768	24
272418	100
425006	57
307756	262
58921	7
304174	24
96302	1532
291893	52
55349	119
13877	2862
67124	47
165434	44
178744	38
79419	106
178238	3
317497	137
294970	31
81983	6
52801	59
75843	1212
80455	113
435279	6
239695	3
152142	256
261198	724
306763	45
108115	4083
256087	8
298066	23
303698	199
372818	810
243284	2293
434269	63
331864	50
303705	4
43103	109
290916	31
133731	13
13921	2631
434791	156
462948	24
19043	20
274023	142
38499	78
23652	532
67691	8
64108	1538
62062	120
341109	6
47729	41
47731	1838
28277	63
151668	10
465521	224
211578	675
162434	984
397447	8
88195	215
312966	12
424581	2
421506	172
53383	61
90249	6
37513	34
492173	667
276111	472
374920	44
437398	852
196242	292
425109	2
416915	8
334480	44
304792	28
32412	816
126625	1
309415	126
461999	51
266924	31
127656	351
330415	54
91306	226
1708	17
81078	63
234170	14
324285	139
430267	116
301242	641
457926	91
286406	22
12996	85
49352	26
19145	189
312014	734
393932	106
244431	1047
289992	62
30412	31
24271	1166
385237	23
378068	65
303313	4177
108247	10
479440	10
236251	986
262877	66
309977	127
42208	12
333541	108
66787	18
338656	13
94951	1401
253674	82
414444	4
491756	150
125677	13
25324	26
332008	63
326377	126
442614	812
120560	6
262389	342
58098	53
84724	138
290034	458
308978	535
283891	267
398076	10
46332	25
120572	7
316155	16
99072	3
193795	3
30468	4
410371	7
35590	57
130317	39
12044	74
318731	208
62226	19
63250	6
81172	104
371987	28
381714	25
304927	219
46875	5
297752	31
61212	237
82204	17
60703	117
395558	10
267554	117
271139	185
102696	147
9517	34
457515	9
337707	255
181040	136
153912	1142
333631	69
165689	782
218431	219
398648	20
164162	121
143171	61
246594	45
43332	25
232773	48
239940	6
164677	1
129354	378
466252	31
88397	217
230222	9
287049	948
231757	6
100174	10
248659	22
429399	25
477523	246
259413	66
185172	59
312659	15
85850	56
231263	818
424283	460
195423	74
387940	7
476517	10
287078	58
53603	13
43364	843
267616	34
172388	25
6503	72
275308	92
262511	4
369527	133
70005	96
340338	78
338809	15
288121	37
93567	1884
186754	62
291716	419
296836	2
239490	9
285573	1
217984	122
8581	5
342926	7
411529	12
320916	7
222609	3162
266646	43
313751	369
51092	55
82839	255
364947	7
378258	19
215448	5
199064	267
299928	7
184222	466
90528	6
231329	53
17317	66
179109	4
279981	110
296878	84
443309	195
480682	27
275370	5
297392	627
264112	1824
55221	736
294322	44
252340	4
13243	4
251327	7
70079	12
432056	7
81856	1100
59845	65
347587	214
90057	194
354766	535
118222	52
306646	558
320983	216
49619	2266
360913	588
13269	137
233941	62
30169	595
140248	118
255448	6
199135	36
424920	34
474073	142
377318	13
210918	13
272366	46
68586	26
344552	174
333803	50
393719	21
411636	9
127987	21
59891	179
51187	177
14837	141
201718	314
460799	544
47097	108
422908	78
252415	56
329720	87
364539	22
313339	229
411641	238
