log4j-40951-method-sig	0.3283654963839406	0.6414039676296419	0.17866583293840305	0.010703768000049765	0.1111111111111111	0.03164824102939724	-0.1334621715381822	0.0	0.0	0.20536937664992028	0.1715210355987055	150.54550588615655	26.561400549528347	2.213450045794029	3.710151418108572	45.235109143791014	542.8213097254923	478.15951555022116	0.1202845951550479	7.938783280233157
log4j-36800-base	0.5199190091607292	0.809610802113005	0.2375010514678785	0.04536031419612026	0.1	0.04120121098204383	0.0	0.0	0.0	0.0	0.0	4909.911281673719	21.71964346721083	2.171964346721083	3.103410930151627	0.0	0.0	0.0	0.0	0.0
log4j-35831-method-sig	0.4391048679244181	0.760019852157381	0.23006005011644423	0.015942708347414146	0.07142857142857142	0.02093969913707915	-0.07589517534627559	0.0	0.0	0.14706427407213765	0.08414239482200647	204.76814601418735	31.862971702484195	2.4509978232680156	3.8001989946405255	1.056906125478136	13.739779631215768	11.84141860130321	0.15371647134249927	11.989884764714942
log4j-50287-method-sig	0.31486895078346894	0.760019852157381	0.22230967401462956	0.023810128349988777	0.2	0.056918189222793666	-0.06650051267207187	0.0	0.0	0.16118506436412455	0.19741100323624594	233.86027946201924	30.419811058309918	1.7894006504888187	2.84860744357345	1.1303109997775855	19.21528699621896	19.040770166245128	0.10854759916878476	14.762473486954724
log4j-37182-method-sig	0.4202525401401547	0.8797319147946455	0.2578846319342789	0.007581001330144644	0.029411764705882353	0.00916093104099781	-0.1852883907231706	0.0	0.0	0.30644635446105606	0.6310679611650486	87.28271345474857	38.44871934803061	2.5632479565353736	5.091441192735849	64.07151341319779	961.0727011979667	921.1680899312986	0.2708009970256706	10.103897952821395
log4j-46574-field-sig	0.49946673018526916	1.0	0.23914855547737127	0.11707477445672095	1.0	0.2660575037314982	-0.019635893464232418	0.0	0.0	0.07463389304013761	0.025889967637540454	1221.7630775367256	35.29855837653758	2.2061598985335986	3.0614440126674998	0.1133866321100781	1.8141861137612494	1.8141861137612494	0.0	0.0
log4j-34874-field-sig	0.47279009345471285	1.0	0.339420156410449	0.012498758782697541	0.05263157894736842	0.014310992781172845	-0.018829090138455084	0.0	0.0	0.07531636055382031	0.025889967637540454	130.43392196653585	39.941532025540916	2.4963457515963077	5.091441192735849	1.7420178510355262	27.872285616568423	27.872285616568423	0.0	0.0
log4j-41476-method-sig	0.35962882913328686	0.760019852157381	0.21034997749952178	0.016298573997663306	0.14285714285714285	0.03552101750577485	-0.38669805827316567	0.0	-0.42062437671091546	0.2587608507369226	0.9967637540453075	151.18919430765766	37.95976415971986	2.108875786651103	3.544809634788093	38.457649022237995	692.2376824002839	168.54285292033433	1.2634440465655885	12.346559708653675
log4j-40951-base	0.38168641103516565	0.6414039676296419	0.3672960909223102	0.055671242737415805	0.1111111111111111	0.07840381375025912	0.0	0.0	0.0	0.0	0.0	4647.769371175896	3.1937404210437332	1.5968702105218666	2.0507125293064563	0.0	0.0	0.0	0.0	0.0
log4j-42108-both-sig	0.41878475139853244	1.0	0.29224769581113824	0.08052653881770983	1.0	0.2651142958382537	0.0	0.0	0.0	0.0	0.0	960.4055171050459	29.961117738901226	2.140079838492945	3.4156474405867097	0.0	0.0	0.0	0.0	0.0
