1282	218
1796	11
1284	7
1797	2777
5126	2304
2311	3
1161	88
1034	8
1675	143
4750	6
4112	242
2834	18
3606	779
1304	61
1562	1928
1691	1287
1435	124
4638	10
4895	279
2593	16
5025	6
2209	4
2594	69
4900	104
1446	6
1703	15
1704	19
1705	82
4651	22
5170	3
3891	181
1333	45
3382	305
2871	44
3000	109
4155	11
1340	76
1981	730
3517	270
2366	134
3391	1320
3651	160
3781	9
1096	2
1611	194
2251	16
3536	22
2898	34
4306	18
1619	544
4307	10
1495	169
1367	33
3673	11
1372	2245
479	15
2914	205
2274	11
5219	342
2788	1152
4324	35
2405	3
3429	22
1638	41
1004	44
1519	1649
2287	26
1013	16
1781	172
3958	297
2168	9
2808	592
1277	42
1662	78
4350	1254
3455	7
